FECHA_CORTE;UUID;ESCUELA;MODALIDAD;ANNIO_POSTULACION;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_ORIGEN;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;UBIGEO_IE;DEPARTAMENTO_IE;PROVINCIA_IE;DISTRITO_IE;EDAD;SEXO;PAGO;IDIOMA;LEE;ESCRIBE;HABLA;TIENE_DISCAPACIDAD;TIPO_COMUNIDAD;COMUNIDAD
20230626;a8f72d771bba34097da9ed9543ea2f5110fae6b137b58374c5601e33ee6f58df;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;190d0bf9f110a8511f66fe102af60273f2cf21f3903742591e736eb6b94bf8a4;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;07242e84f4ed358b5a4bcb55d4e950027de2b05f679bec1e9cef3de5b6f93c9a;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;26;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;42852b8db44cf4930dc68663886a9ce2bc2119f5b03d4fc646e062c1030d7527;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;30707;APURÍMAC;GRAU;PATAYPAMPA;30707;APURÍMAC;GRAU;PATAYPAMPA;30707;APURÍMAC;GRAU;PATAYPAMPA;22;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;0ce22e8f1d3137b9958371c6c742963e884078803f28700500abf2709daa49c8;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;1bf37de61eb84908c6e887250fd68b71b281cffe8eb7c24d9c80edb8fe887f83;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;27;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;0dc131b766f38393f083f1a23a4deaedcd9541392ebe8fc9ec392175bb4d691e;INGENIERÍA CIVIL;ORDINARIO;2021;80108;CUSCO;CUSCO;WANCHAQ;80105;CUSCO;CUSCO;SAN SEBASTIAN;80105;CUSCO;CUSCO;SAN SEBASTIAN;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;0e63123135ba376c26bae62c6018179021d4b13553f1139a4b4047754ec1a423;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;23;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;c03573d16723e4da3f280f4ce66a95dcfc2ce5e48501472f5e755327f639372f;INGENIERÍA CIVIL;ORDINARIO;2021;80503;CUSCO;CANAS;KUNTURKANKI;80503;CUSCO;CANAS;KUNTURKANKI;80503;CUSCO;CANAS;KUNTURKANKI;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;00bf7fbc6c90fdd4af39500a343ed8a89c9f44f42f3c20efdaa4dc0d48e5e93a;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;1dd06da248c6a862684186a5660d4a014281f47f799923109127847e36a30a3b;INGENIERÍA CIVIL;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;d5a423671dcee993dbec864c0e59977658755c56a73a8dfc696cb2e4b269d5a1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80911;CUSCO;LA CONVENCIÓN;INKAWASI;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;74239976b0c8e9a38e8febc86650d72f53a66e5871a6755af627c8e72322f6b0;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80508;CUSCO;CANAS;TUPAC AMARU;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;b74e9d90800ffb56b2d4d426664b91bb334f698f77825a75a190d624d60d835b;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;43d6a78e37e7deb9bc548f99cffa15572bb11443c072b45f31b412c3611ee48b;INGENIERÍA CIVIL;ORDINARIO;2021;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;b787c972922fb089fb5077323e7799e8ed0dd90a7db745b8d79d0bbf8bf79d1f;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;50101;AYACUCHO;HUAMANGA;AYACUCHO;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;22;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;7c79473098634570d3373044b411de20594a605b7a05a6b98de9d1518c4c2d79;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;b4b711de6987a3f59d0ac69f223fff4f55bf22d002d2dbbc7820b12648a00d97;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;45defbb559cb2eb3212dade0fd21a89b00ad34c827733dd678258c5b8ac19fa6;INGENIERÍA CIVIL;ORDINARIO;2021;80106;CUSCO;CUSCO;SANTIAGO;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;4b889235a0293a6cef21ec1bdc072237d87107362c5e8f322f5a9ca0b7c9b200;INGENIERÍA CIVIL;ORDINARIO;2021;80108;CUSCO;CUSCO;WANCHAQ;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;a77e3bae4c4bdf5097649840b6bff2267ff9cf38cfd268ad589deb05bdd3b7ea;INGENIERÍA CIVIL;ORDINARIO;2021;20101;ÁNCASH;HUARAZ;HUARAZ;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;7d6cb34a93db001cb76229b130fe7a0d642aa016bcb38fa5332962ce91ebdbeb;INGENIERÍA CIVIL;ORDINARIO;2021;180101;MOQUEGUA;MARISCAL NIETO ;MOQUEGUA;180101;MOQUEGUA;MARISCAL NIETO ;MOQUEGUA;180101;MOQUEGUA;MARISCAL NIETO ;MOQUEGUA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;798fe7f4c644c03af0fa0a4b10937c56382df4d14976dc234246891159efb705;ECOTURISMO;ORDINARIO;2021;80401;CUSCO;CALCA;CALCA;80401;CUSCO;CALCA;CALCA;81303;CUSCO;URUBAMBA;HUAYLLABAMBA;21;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;551c1d5c74e20185b100bcb531fffd9d0ccf04f2eb85e44b8a04594589b781c4;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;74baf726c10f5396b7f2d11892b52ea5fa5eff8a13315c9755bd3a287be8a24f;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;21;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;cc129b7914a63c45c27f361475b23ede58e084f8d2d4062f1d1c819eb2e8d2ba;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Quechua;SI;NO;SI;NO;NINGUNA;NINGUNA
20230626;78348061fed55be8c0897addbcb84a6f9952b630a23235a0d734ed40bd63046e;INGENIERÍA CIVIL;ORDINARIO;2021;80604;CUSCO;CANCHIS;MARANGANI;80604;CUSCO;CANCHIS;MARANGANI;80604;CUSCO;CANCHIS;MARANGANI;27;MASCULINO;200;Quechua;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;4673f24dda68b17e5f21eb1d8a0c29c453181edec082d65ff154760cf03a3340;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;ebf378cf8f98e472ae9548ec420ee7f4f7bf5fe2610d5270486dbd7c31de62af;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80401;CUSCO;CALCA;CALCA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;6fad139715faa074b01b7ce3cb02712949668c4b4c8e6c44dc2d996326ad9500;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80905;CUSCO;LA CONVENCIÓN;OCOBAMBA;80905;CUSCO;LA CONVENCIÓN;OCOBAMBA;80905;CUSCO;LA CONVENCIÓN;OCOBAMBA;19;FEMENINO;200;Quechua;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;aad48d48177aaee3414b23d44c7f000d147e84a503a5252940dc72693edfad0f;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;3b6b5b33fe0271b0efdac2762eecdeae5e4a7c5386abab73344447f4fcb4f190;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;22511f8f1365eff742f6a961b48b780839e621afa11886b7fa15a6af0ebe9603;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;6ee47f74b789d70da71145c02e4d64098851fb3438d905764053f7539b05071b;INGENIERÍA CIVIL;ORDINARIO;2021;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;21;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;456c878a58b6aca31c6c12be945d722f5ee97eac5cecd11ae44964d00797ea18;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80404;CUSCO;CALCA;LARES;80404;CUSCO;CALCA;LARES;80404;CUSCO;CALCA;LARES;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;fd9222349a26c1c29b6b3b2815337783fd0bb1fcc3e411a531d2910ff086942a;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;ca7be431e5128775a5dff0735b351e1fb00141095148747fe9d8b7e7e720dd90;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;0d8bbd69ff041512a19e9fc3e66f8ef308a5ad569068ca11ae4e0b0d44bc7bfc;INGENIERÍA CIVIL;ORDINARIO;2021;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;18;FEMENINO;200;Quechua;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;3c1fa68b9bb79d6815c04857e3323332598a6530db879ea04c40a7a64d7a0936;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;81103;CUSCO;PAUCARTAMBO;CHALLABAMBA;81103;CUSCO;PAUCARTAMBO;CHALLABAMBA;80401;CUSCO;CALCA;CALCA;34;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;6f1433ec20142058e98ccad58ee725c492c13e0c972453fe350a390963d8eece;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;24;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;bb1a2ddeb4f0c3f7b05caa1de0a1d7ac9485c020242bb04c062d37d6ed67b584;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;294583d5e49ca04874ed4a57034cd6e738b511a5bb5b78afd672d403f4974b54;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;07c01f2f2f7a23438e604956d9973f6420cfa65de8e44c234bdfb14ef6e7f2e1;ECOTURISMO;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;0d9c13bb42dc5e0f0121f4ba432a60071a22be48ee5fa06c86263c0f0181bdfc;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80912;CUSCO;LA CONVENCIÓN;VILLA VIRGEN;80912;CUSCO;LA CONVENCIÓN;VILLA VIRGEN;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;e09ccdc6380fd4a6e22cf12747da62306e9893873e1e1f4902deb523ca3d102d;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;d25b2a1c1dde5dbcd2a73a298ce01c609c6029e1355706eecc9f4c5dd7969a36;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80207;CUSCO;ACOMAYO;SANGARARA;80207;CUSCO;ACOMAYO;SANGARARA;23;MASCULINO;200;Quechua;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;7768095fad9fd6bd2b4311759cb01f780ab154644fc49af1f7aed2c2e33fdf53;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;24;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;ca6c93fd1c6e2a5f908f93855909006862e078853699f757f3b0275210e0f301;INGENIERÍA CIVIL;ORDINARIO;2021;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;20;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;cdb3594e64aada38887a5788b98c3d0870b37070bbdde3f8aade1f4530078992;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80104;CUSCO;CUSCO;SAN JERONIMO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;da8bd5b4141c538225841972792f31c91137cf1a9ced32fd3ad9b899c42bf127;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;97d301c29f87ab93ad46f191ed5551b6846484c0c758565a981dbeae41c21682;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;7b502f402bdafb974213b0e132e90457bd122f91347601d48013f942c8d00722;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;c7c4a568c1fb65f7a633b6da5990717fba12a5c43afe6b0858c3d8a154bd0f8a;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;23;MASCULINO;200;Español;SI;SI;SI;SI;NINGUNA;NINGUNA
20230626;50d9333be567598c8b8334da49db5b18d5c4564003bc2e303468f75644844593;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;b5eacfeab86afe192befbc48b2a1c1b66c710ecc4818b69789d17cfbf7022578;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;21;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;241ad156ddede18e9307aab56785e41bd9c658e25a12b838bf8e2151adeea4b4;INGENIERÍA CIVIL;ORDINARIO;2021;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;e30b6c002bbadd9c6b27aee390c84ce29f558d9df37d522e0e2917a1ce0b8790;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;150132;LIMA;LIMA ;SAN JUAN DE LURIGANCHO;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;4a22398a9c28cef6addaf3838371ede8404a750d4a3ea91bea09cf4d75b9afcb;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;e9cad1ecf033214fe4770182735fab25ccd8ef180537f6de2ebebf58c30aa813;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;6414b98373774592f4cb58eaf0dac20b4790ef8f1d9ab028971ca4c6e694e42c;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;ccc09786296af31f9a31e02c192348b17dcfbc67b7f1cb34fe12950a09c23f69;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80101;CUSCO;CUSCO;CUSCO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;adbad5591946abaf98eb61d35ff5450fa9ba89622f54ad926e60322a123c63e9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;462f14af984b5e52016e2882b83aac2bd0da903c530257d1c4ed6433d1d81630;INGENIERÍA DE ALIMENTOS;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;4a4130b31231af0eebf11574d96708960d78c0778b3b230dd8e340349d18e5e8;INGENIERÍA CIVIL;ORDINARIO;2021;150110;LIMA;LIMA ;COMAS;150110;CUSCO;LA CONVENCIÓN;QUELLOUNO;150110;CUSCO;LA CONVENCIÓN;QUELLOUNO;19;FEMENINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;f91c8c4d6eac6e6ce9cb7303e67832d24d3f7e12ce5c359cfa1d01a2f84f4a3d;INGENIERÍA CIVIL;ORDINARIO;2021;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;19;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;212297c1c161c8178f635abc7b46c46e0844aa2b4e416be99e4a4fbe52aa5fa4;INGENIERÍA CIVIL;ORDINARIO;2021;80106;CUSCO;CUSCO;SANTIAGO;81303;CUSCO;URUBAMBA;HUAYLLABAMBA;80101;CUSCO;CUSCO;CUSCO;22;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;a0a0e03810c54e2c0c90653774549fc854d941e9bc15b0ff83f38829a7aa4b61;INGENIERÍA CIVIL;ORDINARIO;2021;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;Español;SI;SI;SI;NO;NINGUNA;NINGUNA
20230626;7e10bd63e4c0567eee012274f5824b84e2f6feee4dde1b771836586ac951c7e1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2021;80408;CUSCO;CALCA;YANATILE;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80408;CUSCO;CALCA;YANATILE;21;MASCULINO;200;Español;NO;NO;NO;NO;NINGUNA;NINGUNA
